seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
3754,Yāsīn,49,Yāsīn:49,1,Apa yang dimaksud dengan satu teriakan dalam tafsir ini?,527,120,647
3754,Yāsīn,49,Yāsīn:49,2,Mengapa orang kafir tidak perlu menunggu lama untuk hari kebangkitan?,527,120,647
3754,Yāsīn,49,Yāsīn:49,3,Bagaimana suara sangkakala mempengaruhi alam semesta?,527,120,647
3754,Yāsīn,49,Yāsīn:49,4,Kapan teriakan sangkakala itu terjadi?,527,120,647
3754,Yāsīn,49,Yāsīn:49,5,Siapa yang akan terdampak oleh tiupan sangkakala pertama?,527,120,647
3754,Yāsīn,49,Yāsīn:49,6,Mengapa sangkakala datang secara tiba-tiba?,527,120,647
3755,Yāsīn,50,Yāsīn:50,1,Apa yang terjadi pada tiupan sangkakala pertama?,476,112,588
3755,Yāsīn,50,Yāsīn:50,2,Mengapa orang tidak bisa membuat wasiat saat tiupan pertama?,476,112,588
3755,Yāsīn,50,Yāsīn:50,3,Bagaimana kondisi orang setelah tiupan sangkakala pertama?,476,112,588
3755,Yāsīn,50,Yāsīn:50,4,Siapa yang terdampak oleh tiupan sangkakala pertama?,476,112,588
3755,Yāsīn,50,Yāsīn:50,5,Kapan tiupan sangkakala pertama terjadi?,476,112,588
3755,Yāsīn,50,Yāsīn:50,6,Apakah ada kesempatan untuk berkumpul lagi dengan keluarga setelah tiupan pertama?,476,112,588
3756,Yāsīn,51,Yāsīn:51,1,Apa yang terjadi saat sangkakala pertama ditiup?,517,81,598
3756,Yāsīn,51,Yāsīn:51,2,Mengapa sangkakala kedua ditiup setelah yang pertama?,517,81,598
3756,Yāsīn,51,Yāsīn:51,3,Bagaimana kondisi makhluk hidup saat bangkit dari kubur?,517,81,598
3756,Yāsīn,51,Yāsīn:51,4,Kemana mereka pergi setelah dibangkitkan?,517,81,598
3756,Yāsīn,51,Yāsīn:51,5,Apa tujuan mereka menghadap Tuhan?,517,81,598
3757,Yāsīn,52,Yāsīn:52,1,Apa reaksi orang kafir saat dibangkitkan dari kubur?,544,120,664
3757,Yāsīn,52,Yāsīn:52,2,Mengapa orang kafir merasa celaka ketika dibangkitkan?,544,120,664
3757,Yāsīn,52,Yāsīn:52,3,Bagaimana perbedaan sikap orang beriman dan kafir pada hari kebangkitan?,544,120,664
3757,Yāsīn,52,Yāsīn:52,4,Siapa yang dijanjikan akan membangkitkan manusia menurut orang beriman?,544,120,664
3757,Yāsīn,52,Yāsīn:52,5,Kapan janji kebangkitan itu akan terwujud?,544,120,664
3757,Yāsīn,52,Yāsīn:52,6,Apa yang membuat orang beriman yakin dengan kebenaran hari kebangkitan?,544,120,664
3758,Yāsīn,53,Yāsīn:53,1,Apa maksud teriakan sebagai pertanda kebangkitan hanya sekali?,491,81,572
3758,Yāsīn,53,Yāsīn:53,2,Mengapa manusia dihadapkan kepada Allah setelah kebangkitan?,491,81,572
3758,Yāsīn,53,Yāsīn:53,3,Bagaimana proses kebangkitan seluruh umat manusia terjadi?,491,81,572
3758,Yāsīn,53,Yāsīn:53,4,Mengapa Allah mudah membangkitkan manusia?,491,81,572
3758,Yāsīn,53,Yāsīn:53,5,Apa yang terjadi setelah manusia dibangkitkan?,491,81,572
3759,Yāsīn,54,Yāsīn:54,1,Apa maksud tidak dirugikan sedikit pun pada hari kebangkitan?,491,118,609
3759,Yāsīn,54,Yāsīn:54,2,Mengapa balasan dari Allah sesuai dengan amal perbuatan di dunia?,491,118,609
3759,Yāsīn,54,Yāsīn:54,3,Bagaimana cara agar amal perbuatan di dunia mendapat balasan yang baik?,491,118,609
3759,Yāsīn,54,Yāsīn:54,4,Kapan seseorang akan menerima balasan atas amalnya?,491,118,609
3759,Yāsīn,54,Yāsīn:54,5,Apakah ada pengecualian dalam pemberian balasan sesuai amal perbuatan?,491,118,609
3759,Yāsīn,54,Yāsīn:54,6,Siapa yang menentukan besar kecilnya balasan atas amal perbuatan?,491,118,609
3760,Yāsīn,55,Yāsīn:55,1,Apa yang dialami penghuni surga menurut tafsir ini?,530,116,646
3760,Yāsīn,55,Yāsīn:55,2,Mengapa Allah menggambarkan kebahagiaan orang mukmin di surga setelah penjelasan tentang hari Kiamat?,530,116,646
3760,Yāsīn,55,Yāsīn:55,3,Bagaimana suasana di surga digambarkan dalam tafsir ini?,530,116,646
3760,Yāsīn,55,Yāsīn:55,4,Siapa yang dimaksud dengan orang mukmin dalam tafsir ini?,530,116,646
3760,Yāsīn,55,Yāsīn:55,5,Kapan penghuni surga bersenang-senang dalam kesibukan mereka?,530,116,646
3761,Yāsīn,56,Yāsīn:56,1,Apa yang dilakukan orang beriman di surga?,485,64,549
3761,Yāsīn,56,Yāsīn:56,2,Siapa yang menemani mereka di surga?,485,64,549
3761,Yāsīn,56,Yāsīn:56,3,Bagaimana kondisi tempat tinggal mereka di surga?,485,64,549
3761,Yāsīn,56,Yāsīn:56,4,Mengapa mereka bisa menikmati rezeki di surga?,485,64,549
3762,Yāsīn,57,Yāsīn:57,1,Apa yang diperoleh penghuni surga menurut tafsir ini?,477,107,584
3762,Yāsīn,57,Yāsīn:57,2,Bagaimana kondisi buah-buahan yang tersedia di surga?,477,107,584
3762,Yāsīn,57,Yāsīn:57,3,Mengapa penghuni surga bisa mendapatkan apa saja yang mereka inginkan?,477,107,584
3762,Yāsīn,57,Yāsīn:57,4,Apakah semua kebutuhan di surga terpenuhi?,477,107,584
3762,Yāsīn,57,Yāsīn:57,5,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,477,107,584
3762,Yāsīn,57,Yāsīn:57,6,Kapan penghuni surga mulai menikmati kenikmatan tersebut?,477,107,584
3763,Yāsīn,58,Yāsīn:58,1,Apa arti 'salam' dalam konteks ini?,469,90,559
3763,Yāsīn,58,Yāsīn:58,2,Mengapa salam dari Tuhan sangat diharapkan?,469,90,559
3763,Yāsīn,58,Yāsīn:58,3,Bagaimana salam tersebut memuliakan mereka?,469,90,559
3763,Yāsīn,58,Yāsīn:58,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,469,90,559
3763,Yāsīn,58,Yāsīn:58,5,Apa hubungan antara salam dan sifat Tuhan Yang Maha Penyayang?,469,90,559
3764,Yāsīn,59,Yāsīn:59,1,Apa yang dialami orang kafir di akhirat menurut penjelasan ini?,537,129,666
3764,Yāsīn,59,Yāsīn:59,2,Mengapa orang kafir dipisahkan dari orang mukmin di akhirat?,537,129,666
3764,Yāsīn,59,Yāsīn:59,3,Bagaimana kondisi orang kafir dibandingkan dengan orang mukmin berdasarkan penjelasan ini?,537,129,666
3764,Yāsīn,59,Yāsīn:59,4,Kapan perpisahan antara orang kafir dan orang mukmin terjadi?,537,129,666
3764,Yāsīn,59,Yāsīn:59,5,Siapa yang dimaksud dengan 'orang-orang yang berdosa' dalam penjelasan ini?,537,129,666
3764,Yāsīn,59,Yāsīn:59,6,Apa tujuan orang kafir dimasukkan ke neraka menurut penjelasan ini?,537,129,666
3765,Yāsīn,60,Yāsīn:60,1,Apa perintah Allah kepada anak cucu Adam dalam tafsir ini?,518,105,623
3765,Yāsīn,60,Yāsīn:60,2,Mengapa setan disebut musuh yang nyata bagi manusia?,518,105,623
3765,Yāsīn,60,Yāsīn:60,3,Bagaimana Allah mengingatkan manusia agar tidak menyembah setan?,518,105,623
3765,Yāsīn,60,Yāsīn:60,4,Siapa yang diutus Allah untuk menyampaikan risalah kepada manusia?,518,105,623
3765,Yāsīn,60,Yāsīn:60,5,Kapan setan mulai menyesatkan manusia?,518,105,623
3765,Yāsīn,60,Yāsīn:60,6,Apa akibat menyembah setan menurut tafsir ini?,518,105,623
3766,Yāsīn,61,Yāsīn:61,1,Apa perintah utama Allah kepada anak cucu Adam?,487,87,574
3766,Yāsīn,61,Yāsīn:61,2,Mengapa kita harus menyembah dan menaati Allah?,487,87,574
3766,Yāsīn,61,Yāsīn:61,3,Bagaimana cara menjalankan agama Islam sebagai jalan yang lurus?,487,87,574
3766,Yāsīn,61,Yāsīn:61,4,Apa yang dimaksud dengan 'jalan yang lurus' dalam agama Islam?,487,87,574
3766,Yāsīn,61,Yāsīn:61,5,Apa manfaat mengikuti perintah Allah menurut tafsir ini?,487,87,574
3767,Yāsīn,62,Yāsīn:62,1,Apa yang dimaksud dengan menyembah setan?,503,132,635
3767,Yāsīn,62,Yāsīn:62,2,Mengapa setan bisa menyesatkan sebagian besar manusia?,503,132,635
3767,Yāsīn,62,Yāsīn:62,3,Bagaimana cara setan mendorong manusia untuk ingkar terhadap perintah Allah?,503,132,635
3767,Yāsīn,62,Yāsīn:62,4,Apa akibat dari mengikuti langkah setan?,503,132,635
3767,Yāsīn,62,Yāsīn:62,5,Siapa yang dimaksud dengan 'sebagian besar di antara kamu' dalam tafsir ini?,503,132,635
3767,Yāsīn,62,Yāsīn:62,6,Mengapa penting untuk tidak menyekutukan Allah?,503,132,635
3767,Yāsīn,62,Yāsīn:62,7,Bagaimana cara menghindari jalan kesesatan yang disebutkan?,503,132,635
3768,Yāsīn,63,Yāsīn:63,1,Apa yang dimaksud dengan neraka Jahanam?,483,101,584
3768,Yāsīn,63,Yāsīn:63,2,Mengapa neraka Jahanam diperuntukkan bagi orang kafir?,483,101,584
3768,Yāsīn,63,Yāsīn:63,3,Bagaimana cara menjauhi neraka Jahanam?,483,101,584
3768,Yāsīn,63,Yāsīn:63,4,Siapa yang memberikan peringatan tentang neraka Jahanam?,483,101,584
3768,Yāsīn,63,Yāsīn:63,5,Kapan peringatan tentang neraka Jahanam diberikan?,483,101,584
3768,Yāsīn,63,Yāsīn:63,6,Apa akibat bagi pendurhaka menurut tafsir ini?,483,101,584
3769,Yāsīn,64,Yāsīn:64,1,Apa yang dimaksud dengan 'masuklah ke dalamnya' dalam tafsir ini?,465,120,585
3769,Yāsīn,64,Yāsīn:64,2,Mengapa orang-orang kafir harus merasakan panas api neraka?,465,120,585
3769,Yāsīn,64,Yāsīn:64,3,Kapan peristiwa ini terjadi menurut tafsir tersebut?,465,120,585
3769,Yāsīn,64,Yāsīn:64,4,Siapa yang dimaksud dengan 'orang-orang kafir' dalam konteks ini?,465,120,585
3769,Yāsīn,64,Yāsīn:64,5,Bagaimana sikap pengingkaran mereka dijelaskan?,465,120,585
3769,Yāsīn,64,Yāsīn:64,6,Apa konsekuensi dari mengingkari ajaran Allah berdasarkan tafsir ini?,465,120,585
3770,Yāsīn,65,Yāsīn:65,1,Apa yang terjadi pada mulut mereka di hari itu?,523,117,640
3770,Yāsīn,65,Yāsīn:65,2,Mengapa tangan dan kaki mereka bisa memberi kesaksian?,523,117,640
3770,Yāsīn,65,Yāsīn:65,3,Bagaimana cara mereka mengelak dari dosa yang telah dilakukan?,523,117,640
3770,Yāsīn,65,Yāsīn:65,4,Siapa yang dimaksud dengan 'Kami' dalam teks ini?,523,117,640
3770,Yāsīn,65,Yāsīn:65,5,Kapan peristiwa ini terjadi?,523,117,640
3770,Yāsīn,65,Yāsīn:65,6,Apa maksud dari 'tidak dapat berkata bohong atau berdalih'?,523,117,640
3770,Yāsīn,65,Yāsīn:65,7,Mengapa mereka tidak mungkin mengelak atas dosa-dosanya?,523,117,640
3771,Yāsīn,66,Yāsīn:66,1,Apa yang akan terjadi jika Allah menghapus penglihatan manusia?,530,122,652
3771,Yāsīn,66,Yāsīn:66,2,Mengapa Allah tidak menghapus penglihatan manusia meskipun bisa?,530,122,652
3771,Yāsīn,66,Yāsīn:66,3,Bagaimana manusia bisa melihat karunia Allah tanpa penglihatan?,530,122,652
3771,Yāsīn,66,Yāsīn:66,4,Mengapa manusia tidak punya alasan untuk berdalih terhadap ketetapan Allah?,530,122,652
3771,Yāsīn,66,Yāsīn:66,5,Apa hubungan antara penglihatan dengan mencari jalan yang benar?,530,122,652
3771,Yāsīn,66,Yāsīn:66,6,Bagaimana kasih sayang Allah terlihat dalam tafsir ini?,530,122,652
3771,Yāsīn,66,Yāsīn:66,7,Apa tujuan Allah memberikan penglihatan kepada manusia?,530,122,652
3772,Yāsīn,67,Yāsīn:67,1,Apa maksud Allah mengubah bentuk orang kafir di tempat mereka?,522,123,645
3772,Yāsīn,67,Yāsīn:67,2,Mengapa Allah tidak langsung menghukum orang kafir meski mereka menyekutukan-Nya?,522,123,645
3772,Yāsīn,67,Yāsīn:67,3,Bagaimana rahmat Allah memberi kesempatan bertobat?,522,123,645
3772,Yāsīn,67,Yāsīn:67,4,Siapa yang dimaksud dengan 'orang-orang kafir' dalam tafsir ini?,522,123,645
3772,Yāsīn,67,Yāsīn:67,5,Kapan Allah bisa mengubah bentuk manusia menurut tafsir ini?,522,123,645
3772,Yāsīn,67,Yāsīn:67,6,Apa hubungan antara kasih sayang Allah dan kesempatan beramal saleh?,522,123,645
3773,Yāsīn,68,Yāsīn:68,1,Apa maksud dari 'dikembalikan ke awal kejadiannya' dalam konteks ini?,511,122,633
3773,Yāsīn,68,Yāsīn:68,2,Mengapa penting untuk memanfaatkan masa muda dalam beribadah?,511,122,633
3773,Yāsīn,68,Yāsīn:68,3,Bagaimana kondisi seseorang ketika sudah tua menurut penjelasan tersebut?,511,122,633
3773,Yāsīn,68,Yāsīn:68,4,Apa akibatnya jika tidak memanfaatkan kesempatan di masa muda?,511,122,633
3773,Yāsīn,68,Yāsīn:68,5,Siapa yang dimaksud dengan 'anak cucu Adam' dalam tafsir ini?,511,122,633
3773,Yāsīn,68,Yāsīn:68,6,Kapan seseorang mulai mengalami kelemahan seperti yang dijelaskan?,511,122,633
3774,Yāsīn,69,Yāsīn:69,1,Apa yang disangkal oleh ayat-ayat dalam tafsir ini?,547,105,652
3774,Yāsīn,69,Yāsīn:69,2,Mengapa Al-Qur'an bukan syair menurut penjelasan ini?,547,105,652
3774,Yāsīn,69,Yāsīn:69,3,Bagaimana perbedaan antara syair dan wahyu Allah?,547,105,652
3774,Yāsīn,69,Yāsīn:69,4,Siapa yang dituduh membuat Al-Qur'an sebagai syair?,547,105,652
3774,Yāsīn,69,Yāsīn:69,5,Mengapa Nabi Muhammad tidak pantas disebut penyair?,547,105,652
3774,Yāsīn,69,Yāsīn:69,6,Apa isi kandungan Al-Qur'an berdasarkan tafsir ini?,547,105,652
3775,Yāsīn,70,Yāsīn:70,1,Apa tujuan Al-Qur'an diwahyukan kepada Nabi Muhammad?,495,112,607
3775,Yāsīn,70,Yāsīn:70,2,Mengapa peringatan dalam Al-Qur'an penting bagi orang-orang yang hidup hatinya?,495,112,607
3775,Yāsīn,70,Yāsīn:70,3,Bagaimana Al-Qur'an memberikan bukti pasti terhadap orang-orang kafir?,495,112,607
3775,Yāsīn,70,Yāsīn:70,4,Siapa yang dimaksud dengan orang-orang kafir dalam konteks ini?,495,112,607
3775,Yāsīn,70,Yāsīn:70,5,Apa pelajaran yang bisa diambil dari wahyu Al-Qur'an?,495,112,607
3776,Yāsīn,71,Yāsīn:71,1,Apa saja hewan ternak yang disebutkan dalam ayat ini?,522,101,623
3776,Yāsīn,71,Yāsīn:71,2,Mengapa hewan-hewan ternak itu diciptakan untuk manusia?,522,101,623
3776,Yāsīn,71,Yāsīn:71,3,Bagaimana seharusnya manusia bersikap terhadap nikmat hewan ternak tersebut?,522,101,623
3776,Yāsīn,71,Yāsīn:71,4,Siapa yang dimaksud dengan 'orang-orang kafir' dalam konteks ini?,522,101,623
3776,Yāsīn,71,Yāsīn:71,5,Apa akibatnya jika manusia tidak mensyukuri nikmat ini?,522,101,623
3777,Yāsīn,72,Yāsīn:72,1,Apa manfaat hewan yang ditundukkan Allah untuk manusia?,491,107,598
3777,Yāsīn,72,Yāsīn:72,2,Mengapa Allah menciptakan hewan untuk dimakan dagingnya?,491,107,598
3777,Yāsīn,72,Yāsīn:72,3,Bagaimana manusia bisa memanfaatkan hewan sebagai tunggangan?,491,107,598
3777,Yāsīn,72,Yāsīn:72,4,Hewan apa saja yang bisa digunakan untuk mengangkut barang?,491,107,598
3777,Yāsīn,72,Yāsīn:72,5,Siapa yang menundukkan hewan-hewan itu untuk manusia?,491,107,598
3777,Yāsīn,72,Yāsīn:72,6,Apakah semua hewan diciptakan untuk dimakan dagingnya?,491,107,598
3778,Yāsīn,73,Yāsīn:73,1,Apa saja manfaat yang bisa diperoleh dari hewan-hewan tersebut menurut tafsir?,493,112,605
3778,Yāsīn,73,Yāsīn:73,2,Mengapa kita harus bersyukur kepada Allah atas manfaat dari hewan?,493,112,605
3778,Yāsīn,73,Yāsīn:73,3,Bagaimana cara bersyukur atas rezeki yang diberikan Allah melalui hewan?,493,112,605
3778,Yāsīn,73,Yāsīn:73,4,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,493,112,605
3778,Yāsīn,73,Yāsīn:73,5,Apa hubungan antara manfaat hewan dan sikap bersyukur dalam kehidupan sehari-hari?,493,112,605
3779,Yāsīn,74,Yāsīn:74,1,Apa yang dilakukan orang kafir terhadap hewan yang bermanfaat?,507,97,604
3779,Yāsīn,74,Yāsīn:74,2,Mengapa mereka menyembah berhala atau benda lain?,507,97,604
3779,Yāsīn,74,Yāsīn:74,3,Bagaimana cara mereka berharap keinginan terwujud?,507,97,604
3779,Yāsīn,74,Yāsīn:74,4,Siapa yang seharusnya mereka sembah?,507,97,604
3779,Yāsīn,74,Yāsīn:74,5,Kapan mereka seharusnya bersyukur?,507,97,604
3779,Yāsīn,74,Yāsīn:74,6,Apa akibat dari perbuatan kufur mereka?,507,97,604
3780,Yāsīn,75,Yāsīn:75,1,Apa yang tidak dimiliki oleh sesembahan orang musyrik menurut teks ini?,497,135,632
3780,Yāsīn,75,Yāsīn:75,2,Mengapa orang musyrik tidak bisa ditolong oleh sesembahan mereka?,497,135,632
3780,Yāsīn,75,Yāsīn:75,3,Bagaimana hubungan antara orang musyrik dan sesembahan mereka digambarkan?,497,135,632
3780,Yāsīn,75,Yāsīn:75,4,Siapa yang menjadi tentara untuk menjaga sesembahan dalam teks ini?,497,135,632
3780,Yāsīn,75,Yāsīn:75,5,Apa makna dari pernyataan bahwa sesembahan tidak mampu memberi manfaat atau menolak mudarat?,497,135,632
3780,Yāsīn,75,Yāsīn:75,6,Mengapa orang musyrik dianggap tidak mampu menjaga diri sendiri?,497,135,632
3781,Yāsīn,76,Yāsīn:76,1,Apa yang dimaksud dengan ucapan yang penuh kekafiran dalam tafsir ini?,520,132,652
3781,Yāsīn,76,Yāsīn:76,2,Mengapa Nabi Muhammad tidak perlu bersedih hati atas ucapan orang-orang kafir?,520,132,652
3781,Yāsīn,76,Yāsīn:76,3,Bagaimana Allah mengetahui apa yang disembunyikan dalam hati manusia?,520,132,652
3781,Yāsīn,76,Yāsīn:76,4,Kapan manusia akan dimintai pertanggungjawaban atas perbuatan mereka?,520,132,652
3781,Yāsīn,76,Yāsīn:76,5,Apa balasan yang akan diterima oleh orang-orang yang mendustakan Nabi?,520,132,652
3781,Yāsīn,76,Yāsīn:76,6,Siapa yang dimaksud dengan 'mereka' dalam tafsir ini?,520,132,652
3782,Yāsīn,77,Yāsīn:77,1,Apa yang ditanyakan oleh al-'As bin Wa'il kepada Rasulullah?,585,131,716
3782,Yāsīn,77,Yāsīn:77,2,Mengapa manusia bisa menjadi musuh yang nyata setelah diciptakan dengan sempurna?,585,131,716
3782,Yāsīn,77,Yāsīn:77,3,Bagaimana proses penciptaan manusia menurut ayat yang dijelaskan dalam tafsir ini?,585,131,716
3782,Yāsīn,77,Yāsīn:77,4,Apa hubungan antara penciptaan manusia dengan hari kebangkitan?,585,131,716
3782,Yāsīn,77,Yāsīn:77,5,Mengapa mengingkari hari kebangkitan dianggap tidak sejalan dengan akal sehat?,585,131,716
3782,Yāsīn,77,Yāsīn:77,6,Siapa yang dimaksud dengan 'musuh yang nyata' dalam tafsir ini?,585,131,716
