seg_id,surah,ayah,tafsir_id,query_index,query_text,prompt_tokens,completion_tokens,total_tokens
2500,Al-Anbiyā' ,17,Al-Anbiyā' :17,2,Mengapa Allah mustahil mengambil istri dan anak seperti tuduhan itu?,505,134,639
2500,Al-Anbiyā' ,17,Al-Anbiyā' :17,3,Bagaimana cara Allah jika benar-benar ingin membuat permainan dalam kehidupan?,505,134,639
2500,Al-Anbiyā' ,17,Al-Anbiyā' :17,4,Siapa yang dimaksud dengan 'Kami' dalam teks ini?,505,134,639
2500,Al-Anbiyā' ,17,Al-Anbiyā' :17,5,Apa arti 'dari sisi Kami' dalam konteks penciptaan?,505,134,639
2500,Al-Anbiyā' ,17,Al-Anbiyā' :17,6,Mengapa tindakan seperti itu dianggap mustahil bagi Allah?,505,134,639
2500,Al-Anbiyā' ,17,Al-Anbiyā' :17,7,Apa yang bisa dipelajari dari penjelasan ini tentang sifat Allah?,505,134,639
2501,Al-Anbiyā' ,18,Al-Anbiyā' :18,1,Apa tujuan Allah mengutus nabi dan menurunkan Al-Qur'an?,597,100,697
2501,Al-Anbiyā' ,18,Al-Anbiyā' :18,2,Bagaimana cara ajaran yang hak menghancurkan ajaran yang batil?,597,100,697
2501,Al-Anbiyā' ,18,Al-Anbiyā' :18,3,Mengapa orang-orang kafir dikatakan celaka?,597,100,697
2501,Al-Anbiyā' ,18,Al-Anbiyā' :18,4,Apa yang harus dilakukan manusia agar ajaran batil lenyap?,597,100,697
2501,Al-Anbiyā' ,18,Al-Anbiyā' :18,5,Apa contoh sifat tidak pantas yang disematkan kepada Allah?,597,100,697
2502,Al-Anbiyā' ,19,Al-Anbiyā' :19,1,Apa saja makhluk Allah yang disebutkan dalam tafsir ini?,513,124,637
2502,Al-Anbiyā' ,19,Al-Anbiyā' :19,2,Mengapa para malaikat tidak pernah merasa letih dalam beribadah?,513,124,637
2502,Al-Anbiyā' ,19,Al-Anbiyā' :19,3,Bagaimana sikap para malaikat terhadap perintah Allah?,513,124,637
2502,Al-Anbiyā' ,19,Al-Anbiyā' :19,4,Siapa yang memiliki semua makhluk di langit dan bumi?,513,124,637
2502,Al-Anbiyā' ,19,Al-Anbiyā' :19,5,Apakah ada makhluk yang menolak beribadah kepada Allah menurut tafsir ini?,513,124,637
2502,Al-Anbiyā' ,19,Al-Anbiyā' :19,6,Mengapa para malaikat tidak menyombongkan diri?,513,124,637
2503,Al-Anbiyā' ,20,Al-Anbiyā' :20,1,Apa yang dilakukan para malaikat secara terus-menerus?,485,99,584
2503,Al-Anbiyā' ,20,Al-Anbiyā' :20,2,Mengapa malaikat tidak membutuhkan makan dan minum?,485,99,584
2503,Al-Anbiyā' ,20,Al-Anbiyā' :20,3,Bagaimana cara malaikat bertasbih kepada Allah?,485,99,584
2503,Al-Anbiyā' ,20,Al-Anbiyā' :20,4,Siapa yang tidak beristri dan beranak menurut teks ini?,485,99,584
2503,Al-Anbiyā' ,20,Al-Anbiyā' :20,5,Kapan malaikat berhenti menyucikan Allah?,485,99,584
2503,Al-Anbiyā' ,20,Al-Anbiyā' :20,6,Apa perbedaan malaikat dengan manusia dalam hal kebutuhan fisik?,485,99,584
2504,Al-Anbiyā' ,21,Al-Anbiyā' :21,1,Mengapa orang kafir tidak beriman kepada Allah?,484,88,572
2504,Al-Anbiyā' ,21,Al-Anbiyā' :21,2,Apa yang dimaksud dengan mengambil tuhan-tuhan dari bumi?,484,88,572
2504,Al-Anbiyā' ,21,Al-Anbiyā' :21,3,Bagaimana cara beribadah dengan ikhlas kepada Allah?,484,88,572
2504,Al-Anbiyā' ,21,Al-Anbiyā' :21,4,Apakah patung dan berhala bisa menghidupkan orang mati?,484,88,572
2504,Al-Anbiyā' ,21,Al-Anbiyā' :21,5,Apa yang menyebabkan seseorang tidak ikhlas dalam beribadah?,484,88,572
2505,Al-Anbiyā' ,22,Al-Anbiyā' :22,1,Apa yang terjadi jika ada banyak tuhan yang mengelola langit dan bumi?,545,120,665
2505,Al-Anbiyā' ,22,Al-Anbiyā' :22,2,Mengapa perselisihan antara tuhan-tuhan bisa menyebabkan kehancuran?,545,120,665
2505,Al-Anbiyā' ,22,Al-Anbiyā' :22,3,Bagaimana tafsir ini membantah keyakinan adanya lebih dari satu tuhan?,545,120,665
2505,Al-Anbiyā' ,22,Al-Anbiyā' :22,4,Siapa yang dimaksud dengan orang-orang kafir dalam penjelasan ini?,545,120,665
2505,Al-Anbiyā' ,22,Al-Anbiyā' :22,5,Apa makna 'Mahasuci Allah' dalam konteks ini?,545,120,665
2505,Al-Anbiyā' ,22,Al-Anbiyā' :22,6,Mengapa Allah disebut sebagai Tuhan yang memiliki 'Arsy'?,545,120,665
2506,Al-Anbiyā' ,23,Al-Anbiyā' :23,1,Mengapa Allah tidak dimintai pertanggungjawaban atas perbuatan-Nya?,558,128,686
2506,Al-Anbiyā' ,23,Al-Anbiyā' :23,2,Apa yang dimaksud dengan kekuasaan Allah yang mutlak dalam konteks ini?,558,128,686
2506,Al-Anbiyā' ,23,Al-Anbiyā' :23,3,Bagaimana manusia akan dievaluasi atas perbuatan mereka di dunia?,558,128,686
2506,Al-Anbiyā' ,23,Al-Anbiyā' :23,4,Apa saja faktor yang menyebabkan manusia dimintai pertanggungjawaban?,558,128,686
2506,Al-Anbiyā' ,23,Al-Anbiyā' :23,5,Mengapa manusia bisa melakukan kesalahan dalam perbuatannya?,558,128,686
2506,Al-Anbiyā' ,23,Al-Anbiyā' :23,6,Apa perbedaan utama antara Allah dan manusia dalam hal pertanggungjawaban?,558,128,686
2507,Al-Anbiyā' ,24,Al-Anbiyā' :24,1,Apa yang dimaksud dengan menyekutukan Allah?,669,125,794
2507,Al-Anbiyā' ,24,Al-Anbiyā' :24,2,Mengapa orang-orang musyrik mengambil tuhan selain Allah tanpa alasan yang benar?,669,125,794
2507,Al-Anbiyā' ,24,Al-Anbiyā' :24,3,Bagaimana Al-Qur'an berfungsi sebagai peringatan bagi umat Nabi Muhammad dan umat sebelumnya?,669,125,794
2507,Al-Anbiyā' ,24,Al-Anbiyā' :24,4,Siapa yang tidak mengetahui kebenaran dalam Al-Qur'an dan kitab-kitab sebelumnya?,669,125,794
2507,Al-Anbiyā' ,24,Al-Anbiyā' :24,5,Mengapa kebanyakan orang berpaling dari iman kepada Allah?,669,125,794
2507,Al-Anbiyā' ,24,Al-Anbiyā' :24,6,Apa kewajiban manusia kepada Allah menurut tafsir ini?,669,125,794
2508,Al-Anbiyā' ,25,Al-Anbiyā' :25,1,Apa tugas utama para rasul dari Nabi Adam hingga Nabi Muhammad?,537,119,656
2508,Al-Anbiyā' ,25,Al-Anbiyā' :25,2,Mengapa semua rasul diutus dengan ajaran tauhid yang sama?,537,119,656
2508,Al-Anbiyā' ,25,Al-Anbiyā' :25,3,Bagaimana cara menyembah Allah menurut ajaran para nabi?,537,119,656
2508,Al-Anbiyā' ,25,Al-Anbiyā' :25,4,Siapa saja yang termasuk dalam para rasul yang diutus Allah?,537,119,656
2508,Al-Anbiyā' ,25,Al-Anbiyā' :25,5,Apa makna 'tidak ada tuhan yang berhak disembah selain Aku' dalam ajaran tauhid?,537,119,656
2508,Al-Anbiyā' ,25,Al-Anbiyā' :25,6,Mengapa Nabi Muhammad disebut sebagai bagian dari rangkaian para rasul?,537,119,656
2509,Al-Anbiyā' ,26,Al-Anbiyā' :26,1,Apa yang dikatakan orang musyrik Mekah tentang malaikat?,554,131,685
2509,Al-Anbiyā' ,26,Al-Anbiyā' :26,2,Mengapa Allah membantah pandangan orang musyrik itu?,554,131,685
2509,Al-Anbiyā' ,26,Al-Anbiyā' :26,3,Bagaimana sifat dan peran malaikat menurut tafsir ini?,554,131,685
2509,Al-Anbiyā' ,26,Al-Anbiyā' :26,4,Siapa yang dimaksud dengan 'hamba-hamba yang dimuliakan' dalam teks?,554,131,685
2509,Al-Anbiyā' ,26,Al-Anbiyā' :26,5,Apa makna dari 'bertasbih' dan 'mematuhi perintah-Nya' bagi malaikat?,554,131,685
2509,Al-Anbiyā' ,26,Al-Anbiyā' :26,6,Mengapa pandangan orang musyrik dianggap sesat?,554,131,685
2510,Al-Anbiyā' ,27,Al-Anbiyā' :27,1,Apa yang dimaksud dengan sifat-sifat malaikat?,481,94,575
2510,Al-Anbiyā' ,27,Al-Anbiyā' :27,2,Mengapa malaikat tidak berbicara mendahului Allah?,481,94,575
2510,Al-Anbiyā' ,27,Al-Anbiyā' :27,3,Bagaimana cara malaikat mengerjakan perintah Allah?,481,94,575
2510,Al-Anbiyā' ,27,Al-Anbiyā' :27,4,Siapa yang memberikan perintah kepada malaikat?,481,94,575
2510,Al-Anbiyā' ,27,Al-Anbiyā' :27,5,Mengapa malaikat tidak membantah perintah Allah?,481,94,575
2510,Al-Anbiyā' ,27,Al-Anbiyā' :27,6,Apa contoh kata-kata yang diucapkan malaikat?,481,94,575
2511,Al-Anbiyā' ,28,Al-Anbiyā' :28,1,Mengapa para malaikat sangat patuh dan taat kepada Allah?,600,95,695
2511,Al-Anbiyā' ,28,Al-Anbiyā' :28,2,Apa yang diketahui Allah tentang perbuatan para malaikat?,600,95,695
2511,Al-Anbiyā' ,28,Al-Anbiyā' :28,3,Kepada siapa saja para malaikat memberikan syafaat di akhirat?,600,95,695
2511,Al-Anbiyā' ,28,Al-Anbiyā' :28,4,Bagaimana sikap para malaikat terhadap perintah dan larangan Allah?,600,95,695
2511,Al-Anbiyā' ,28,Al-Anbiyā' :28,5,Apa yang menyebabkan para malaikat selalu berhati-hati dalam bertindak?,600,95,695
2512,Al-Anbiyā' ,29,Al-Anbiyā' :29,1,Apa yang dijamin Allah tentang para malaikat?,562,103,665
2512,Al-Anbiyā' ,29,Al-Anbiyā' :29,2,Mengapa pengakuan sebagai tuhan dianggap kemusyrikan besar?,562,103,665
2512,Al-Anbiyā' ,29,Al-Anbiyā' :29,3,Bagaimana balasan bagi yang mengaku tuhan selain Allah?,562,103,665
2512,Al-Anbiyā' ,29,Al-Anbiyā' :29,4,Siapa saja yang mendapat balasan Jahanam menurut teks ini?,562,103,665
2512,Al-Anbiyā' ,29,Al-Anbiyā' :29,5,Apa konsekuensi menyamakan diri dengan Allah?,562,103,665
2512,Al-Anbiyā' ,29,Al-Anbiyā' :29,6,Mengapa pengakuan sebagai tuhan termasuk kezaliman?,562,103,665
2513,Al-Anbiyā' ,30,Al-Anbiyā' :30,1,Apa yang dimaksud dengan ledakan besar dalam tafsir ini?,610,118,728
2513,Al-Anbiyā' ,30,Al-Anbiyā' :30,2,Mengapa orang kafir tidak tergerak hatinya untuk beriman padahal melihat fenomena alam?,610,118,728
2513,Al-Anbiyā' ,30,Al-Anbiyā' :30,3,Bagaimana langit dan bumi dipisahkan menurut penjelasan ini?,610,118,728
2513,Al-Anbiyā' ,30,Al-Anbiyā' :30,4,Mengapa air disebut sebagai asal segala kehidupan?,610,118,728
2513,Al-Anbiyā' ,30,Al-Anbiyā' :30,5,Apa bukti kekuasaan Allah yang disebutkan dalam tafsir ini?,610,118,728
2513,Al-Anbiyā' ,30,Al-Anbiyā' :30,6,Bagaimana cara memperhatikan fenomena alam secara mendalam seperti yang disarankan?,610,118,728
2514,Al-Anbiyā' ,31,Al-Anbiyā' :31,1,Apa fungsi gunung-gunung yang kokoh di bumi menurut penjelasan ini?,571,90,661
2514,Al-Anbiyā' ,31,Al-Anbiyā' :31,2,Mengapa Allah menciptakan jalan-jalan yang luas di bumi?,571,90,661
2514,Al-Anbiyā' ,31,Al-Anbiyā' :31,3,Bagaimana fenomena alam dapat menjadi petunjuk dari Allah?,571,90,661
2514,Al-Anbiyā' ,31,Al-Anbiyā' :31,4,Siapa yang dimaksud dengan 'mereka' yang mendapat petunjuk dalam teks ini?,571,90,661
2515,Al-Anbiyā' ,32,Al-Anbiyā' :32,1,Apa yang dimaksud dengan langit sebagai atap yang terpelihara?,540,131,671
2515,Al-Anbiyā' ,32,Al-Anbiyā' :32,2,Mengapa benda-benda langit seperti matahari dan bulan disebut tanda kebesaran Allah?,540,131,671
2515,Al-Anbiyā' ,32,Al-Anbiyā' :32,3,Bagaimana cara manusia seharusnya memperhatikan ciptaan Allah di langit?,540,131,671
2515,Al-Anbiyā' ,32,Al-Anbiyā' :32,4,Mengapa ada orang yang tetap tidak beriman meski melihat tanda-tanda kebesaran Allah?,540,131,671
2515,Al-Anbiyā' ,32,Al-Anbiyā' :32,5,Apa contoh benda langit lain selain matahari dan bulan yang disebutkan dalam tafsir?,540,131,671
2515,Al-Anbiyā' ,32,Al-Anbiyā' :32,6,Bagaimana langit bisa tetap stabil tanpa tiang menurut penjelasan ini?,540,131,671
2516,Al-Anbiyā' ,33,Al-Anbiyā' :33,1,Apa tujuan Allah menciptakan malam dan siang?,538,116,654
2516,Al-Anbiyā' ,33,Al-Anbiyā' :33,2,Mengapa matahari dan bulan diciptakan dengan fungsi yang berbeda?,538,116,654
2516,Al-Anbiyā' ,33,Al-Anbiyā' :33,3,Bagaimana matahari dan bulan beredar menurut hukum alam ciptaan Allah?,538,116,654
2516,Al-Anbiyā' ,33,Al-Anbiyā' :33,4,Siapa yang menciptakan waktu malam untuk istirahat dan siang untuk mencari penghidupan?,538,116,654
2516,Al-Anbiyā' ,33,Al-Anbiyā' :33,5,Mengapa kita perlu memperhatikan kekuasaan Allah dalam penciptaan malam dan siang?,538,116,654
2517,Al-Anbiyā' ,34,Al-Anbiyā' :34,1,Apa maksud Nabi Muhammad sama dengan manusia lainnya?,512,119,631
2517,Al-Anbiyā' ,34,Al-Anbiyā' :34,2,Mengapa tidak ada manusia yang hidup abadi menurut tafsir ini?,512,119,631
2517,Al-Anbiyā' ,34,Al-Anbiyā' :34,3,Bagaimana penjelasan tentang sunatullah dalam konteks kematian?,512,119,631
2517,Al-Anbiyā' ,34,Al-Anbiyā' :34,4,Siapa yang dimaksud dengan 'mereka' dalam pertanyaan apakah mereka akan kekal?,512,119,631
2517,Al-Anbiyā' ,34,Al-Anbiyā' :34,5,Mengapa pertanyaan tentang kekekalan juga ditujukan untuk zaman modern?,512,119,631
2517,Al-Anbiyā' ,34,Al-Anbiyā' :34,6,Apa implikasi dari pernyataan bahwa Nabi Muhammad akan wafat seperti manusia lain?,512,119,631
2518,Al-Anbiyā' ,35,Al-Anbiyā' :35,1,Apa maksud hidup sebagai ujian menurut tafsir ini?,543,112,655
2518,Al-Anbiyā' ,35,Al-Anbiyā' :35,2,Mengapa setiap yang bernyawa pasti merasakan mati?,543,112,655
2518,Al-Anbiyā' ,35,Al-Anbiyā' :35,3,Bagaimana cara manusia diuji dengan keburukan dan kebaikan?,543,112,655
2518,Al-Anbiyā' ,35,Al-Anbiyā' :35,4,Siapa yang akan mempertanggungjawabkan hidup di dunia?,543,112,655
2518,Al-Anbiyā' ,35,Al-Anbiyā' :35,5,Apa hasil dari ujian hidup yang disebutkan dalam tafsir?,543,112,655
2518,Al-Anbiyā' ,35,Al-Anbiyā' :35,6,Kapan manusia dikembalikan kepada Allah?,543,112,655
2519,Al-Anbiyā' ,36,Al-Anbiyā' :36,1,Apa yang dilakukan orang-orang kafir ketika melihat Nabi Muhammad?,606,117,723
2519,Al-Anbiyā' ,36,Al-Anbiyā' :36,2,Mengapa orang-orang kafir mengejek Nabi Muhammad?,606,117,723
2519,Al-Anbiyā' ,36,Al-Anbiyā' :36,3,Bagaimana sikap orang-orang kafir terhadap ajakan beriman kepada Allah?,606,117,723
2519,Al-Anbiyā' ,36,Al-Anbiyā' :36,4,Siapa yang sebenarnya pantas diejek menurut tafsir ini?,606,117,723
2519,Al-Anbiyā' ,36,Al-Anbiyā' :36,5,Mengapa orang-orang kafir tidak menyadari kesalahan mereka?,606,117,723
2519,Al-Anbiyā' ,36,Al-Anbiyā' :36,6,Apa yang mereka katakan tentang tuhan-tuhan mereka?,606,117,723
2520,Al-Anbiyā' ,37,Al-Anbiyā' :37,1,Apa sifat manusia yang disebutkan dalam tafsir ini?,588,111,699
2520,Al-Anbiyā' ,37,Al-Anbiyā' :37,2,Mengapa kaum kafir dilarang meminta disegerakan azab?,588,111,699
2520,Al-Anbiyā' ,37,Al-Anbiyā' :37,3,Bagaimana Allah memberikan kesempatan kepada manusia?,588,111,699
2520,Al-Anbiyā' ,37,Al-Anbiyā' :37,4,Apa makna tanda-tanda kekuasaan Allah yang akan diperlihatkan?,588,111,699
2520,Al-Anbiyā' ,37,Al-Anbiyā' :37,5,Mengapa meminta disegerakan azab menunjukkan ketidakpercayaan terhadap akhirat?,588,111,699
2520,Al-Anbiyā' ,37,Al-Anbiyā' :37,6,Siapa yang diingatkan oleh Allah dalam tafsir ini?,588,111,699
2521,Al-Anbiyā' ,38,Al-Anbiyā' :38,1,Mengapa orang-orang kafir menantang Nabi Muhammad dengan pertanyaan tentang azab?,520,121,641
2521,Al-Anbiyā' ,38,Al-Anbiyā' :38,2,Apa yang dimaksud dengan 'janji itu' dalam pertanyaan orang-orang kafir?,520,121,641
2521,Al-Anbiyā' ,38,Al-Anbiyā' :38,3,Bagaimana sikap orang-orang kafir terhadap keyakinan akan akhirat?,520,121,641
2521,Al-Anbiyā' ,38,Al-Anbiyā' :38,4,Kapan azab yang disebutkan dalam tafsir itu dijanjikan akan datang?,520,121,641
2521,Al-Anbiyā' ,38,Al-Anbiyā' :38,5,Mengapa orang-orang kafir meragukan kebenaran Nabi Muhammad sebagai utusan Allah?,520,121,641
2522,Al-Anbiyā' ,39,Al-Anbiyā' :39,1,Apa yang akan terjadi jika orang kafir benar-benar yakin akan adanya azab neraka?,503,144,647
2522,Al-Anbiyā' ,39,Al-Anbiyā' :39,2,Mengapa orang kafir meminta agar azab disegerakan?,503,144,647
2522,Al-Anbiyā' ,39,Al-Anbiyā' :39,3,Bagaimana kondisi orang kafir ketika menghadapi azab neraka?,503,144,647
2522,Al-Anbiyā' ,39,Al-Anbiyā' :39,4,Siapa yang dimaksud dengan orang kafir dalam tafsir ini?,503,144,647
2522,Al-Anbiyā' ,39,Al-Anbiyā' :39,5,Mengapa mereka tidak bisa menghindar dari api neraka?,503,144,647
2522,Al-Anbiyā' ,39,Al-Anbiyā' :39,6,Apa hubungan antara permintaan azab yang disegerakan dengan keyakinan akan adanya neraka?,503,144,647
2522,Al-Anbiyā' ,39,Al-Anbiyā' :39,7,Apakah ada pertolongan bagi orang kafir saat menghadapi azab?,503,144,647
2523,Al-Anbiyā' ,40,Al-Anbiyā' :40,1,Mengapa orang kafir menantang azab untuk segera datang?,546,85,631
2523,Al-Anbiyā' ,40,Al-Anbiyā' :40,2,Bagaimana sifat kedatangan hari Kiamat menurut tafsir ini?,546,85,631
2523,Al-Anbiyā' ,40,Al-Anbiyā' :40,3,Apa yang terjadi pada orang kafir saat Kiamat tiba?,546,85,631
2523,Al-Anbiyā' ,40,Al-Anbiyā' :40,4,Mengapa mereka tidak bisa menolak azab Kiamat?,546,85,631
2524,Al-Anbiyā' ,41,Al-Anbiyā' :41,1,Apa sikap orang-orang kafir terhadap para rasul menurut teks ini?,534,132,666
2524,Al-Anbiyā' ,41,Al-Anbiyā' :41,2,Mengapa orang-orang kafir memperolok-olokkan para rasul?,534,132,666
2524,Al-Anbiyā' ,41,Al-Anbiyā' :41,3,Bagaimana hukuman Allah turun kepada orang yang mencemoohkan rasul?,534,132,666
2524,Al-Anbiyā' ,41,Al-Anbiyā' :41,4,Siapa saja yang mengalami azab dunia seperti disebutkan dalam teks?,534,132,666
2524,Al-Anbiyā' ,41,Al-Anbiyā' :41,5,Apakah sikap ini hanya terjadi pada umat Nabi Muhammad atau juga umat terdahulu?,534,132,666
2524,Al-Anbiyā' ,41,Al-Anbiyā' :41,6,Apa akibat dari memperolok-olokkan para rasul?,534,132,666
2525,Al-Anbiyā' ,42,Al-Anbiyā' :42,1,Apa maksud pertanyaan orang kafir kepada Nabi Muhammad dalam tafsir ini?,528,130,658
2525,Al-Anbiyā' ,42,Al-Anbiyā' :42,2,Mengapa orang kafir enggan mengingat Tuhan mereka?,528,130,658
2525,Al-Anbiyā' ,42,Al-Anbiyā' :42,3,Bagaimana tafsir ini menjelaskan tentang perlindungan dari azab Allah?,528,130,658
2525,Al-Anbiyā' ,42,Al-Anbiyā' :42,4,Siapa yang dimaksud tidak berkuasa melindungi dari siksaan Allah?,528,130,658
2525,Al-Anbiyā' ,42,Al-Anbiyā' :42,5,Apa tujuan dari jawaban Nabi Muhammad terhadap ejekan orang kafir?,528,130,658
2525,Al-Anbiyā' ,42,Al-Anbiyā' :42,6,Mengapa penting beriman dan beribadah berdasarkan tafsir ini?,528,130,658
2526,Al-Anbiyā' ,43,Al-Anbiyā' :43,1,Apa maksud pertanyaan kedua dalam teks tersebut?,542,125,667
2526,Al-Anbiyā' ,43,Al-Anbiyā' :43,2,Mengapa tuhan-tuhan selain Allah tidak bisa menolong diri mereka sendiri?,542,125,667
2526,Al-Anbiyā' ,43,Al-Anbiyā' :43,3,Bagaimana kemampuan tuhan-tuhan mereka dalam melindungi dari azab?,542,125,667
2526,Al-Anbiyā' ,43,Al-Anbiyā' :43,4,Siapa yang tidak dilindungi dari azab di akhirat menurut teks?,542,125,667
2526,Al-Anbiyā' ,43,Al-Anbiyā' :43,5,Apakah tuhan-tuhan mereka bisa menolong orang-orang kafir yang menyembahnya?,542,125,667
2526,Al-Anbiyā' ,43,Al-Anbiyā' :43,6,Mengapa baik yang disembah maupun yang menyembah tuhan selain Allah tidak dilindungi?,542,125,667
2527,Al-Anbiyā' ,44,Al-Anbiyā' :44,1,Mengapa Allah memberikan kemewahan dan kenikmatan hidup kepada orang kafir?,566,135,701
2527,Al-Anbiyā' ,44,Al-Anbiyā' :44,2,Apa tujuan Allah memberikan kenikmatan hidup yang panjang kepada manusia?,566,135,701
2527,Al-Anbiyā' ,44,Al-Anbiyā' :44,3,Bagaimana cara Allah menguji keimanan seseorang melalui kenikmatan dunia?,566,135,701
2527,Al-Anbiyā' ,44,Al-Anbiyā' :44,4,Apa yang terjadi pada negeri-negeri kafir seperti Persia dan Romawi ketika Islam datang?,566,135,701
2527,Al-Anbiyā' ,44,Al-Anbiyā' :44,5,Siapa yang dianggap menang dalam menunjukkan kebenaran agama Allah?,566,135,701
2527,Al-Anbiyā' ,44,Al-Anbiyā' :44,6,Mengapa luas negeri kafir berkurang ketika penduduknya masuk Islam?,566,135,701
2528,Al-Anbiyā' ,45,Al-Anbiyā' :45,1,Apa tugas utama seorang utusan Allah menurut tafsir ini?,540,126,666
2528,Al-Anbiyā' ,45,Al-Anbiyā' :45,2,Mengapa ada orang yang tidak mendengar peringatan meski disampaikan dengan lembut?,540,126,666
2528,Al-Anbiyā' ,45,Al-Anbiyā' :45,3,Bagaimana cara seorang utusan menyampaikan peringatan kepada umat manusia?,540,126,666
2528,Al-Anbiyā' ,45,Al-Anbiyā' :45,4,Siapa yang dimaksud dengan orang tuli pikiran dan perasaan dalam tafsir ini?,540,126,666
2528,Al-Anbiyā' ,45,Al-Anbiyā' :45,5,Mengapa peringatan harus disampaikan sesuai dengan wahyu dari Allah?,540,126,666
2528,Al-Anbiyā' ,45,Al-Anbiyā' :45,6,Apa yang terjadi ketika peringatan tidak didengar oleh orang-orang kafir?,540,126,666
2529,Al-Anbiyā' ,46,Al-Anbiyā' :46,1,Apa yang menyebabkan orang kafir menyesal di akhirat?,549,109,658
2529,Al-Anbiyā' ,46,Al-Anbiyā' :46,2,Mengapa orang kafir bersikap sombong dan keras kepala di dunia?,549,109,658
2529,Al-Anbiyā' ,46,Al-Anbiyā' :46,3,Bagaimana reaksi orang kafir saat merasakan azab di neraka?,549,109,658
2529,Al-Anbiyā' ,46,Al-Anbiyā' :46,4,Siapa yang dimaksud dengan orang yang menzalimi diri sendiri?,549,109,658
2529,Al-Anbiyā' ,46,Al-Anbiyā' :46,5,Kapan orang kafir menyadari kesalahannya?,549,109,658
2529,Al-Anbiyā' ,46,Al-Anbiyā' :46,6,Apa akibat dari menantang azab Allah?,549,109,658
2530,Al-Anbiyā' ,47,Al-Anbiyā' :47,1,Apa yang dimaksud dengan timbangan yang tepat pada hari Kiamat?,591,138,729
2530,Al-Anbiyā' ,47,Al-Anbiyā' :47,2,Mengapa Allah menjamin keadilan sebenarnya dalam menilai perbuatan manusia?,591,138,729
